"","Hard_Coral","Soft_Coral","Bleached_Coral","Population_Bleached","Barramundi Cod","Butterflyfish","Coral Trout","Moray","Grouper","Qld Grouper","Humphead","Bumphead","Parrotfish","Snapper","Sweetlips","Clam","Sea cucumber","Urchins","Anemone","Banded coral shrimp","Trochus","Triton","Lobster","Drupella snail","Crown of Throwns","Coral damage","Coral disease","Unknown coral scar","Drupella scar","COTS scar","Marine debris","HC","SC","BC","RKC","RC","NIA","SP","OT","SI","RB","SD","Location","Date"
"357",28.75,0,0.63,1,0,10,0,0,0,0,0,0,2,1,0,10,18,0,0,0,0,0,0,0,0,5,5,0,0,0,0,28.75,0,0.625,0.625,26.875,0,1.25,0.625,0,11.875,29.375,"Heron Reef - Cappuccino Express",2015-11-25
"358",21.25,0,0.63,17.5,0,3,0,0,0,0,0,0,5,7,0,9,8,0,0,0,0,0,0,0,0,0,4,6,0,0,0,21.25,0,0.625,0,46.875,0,0,1.25,0.625,9.375,20,"Heron Reef - Cappuccino Express",2019-10-27
"359",38.13,3.75,0.63,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,0,0,1,0,0,0,0,2,3,2,0,0,1,38.125,3.75,0.625,0,40.625,1.25,0,1.875,3.75,10,0,"Heron Reef - Coral Cascade",2011-11-01
"360",43.13,1.25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3,3,12,0,0,4,43.125,1.25,0,0,38.125,0,0.625,0.625,0,15.625,0.625,"Heron Reef - Coral Cascade",2013-11-03
"361",60,5.63,0,0.25,0,16,4,0,0,0,0,0,9,3,0,3,0,0,1,0,0,0,0,0,0,10,41,2,0,0,3,60,5.625,0,0,28.125,1.875,0,0,0,1.875,2.5,"Heron Reef - Coral Cascade",2020-11-04
"362",49.38,8.13,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,0,0,0,0,1,0,0,4,6,3,0,0,3,49.375,8.125,0,0,37.5,0,0.625,1.25,0,2.5,0.625,"Heron Reef - Coral Cascade",2014-11-09
"363",53.13,2.5,1.25,0.25,0,8,0,0,5,0,0,0,6,1,0,3,1,0,1,0,0,0,0,0,0,12,2,6,0,0,0,53.125,2.5,1.25,0.625,33.125,0.625,0,4.375,0,1.875,2.5,"Heron Reef - Coral Cascade",2018-11-15
"364",60.62,3.75,1.88,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,60.625,3.75,1.875,0,28.75,0.625,0,0.625,0,3.125,0.625,"Heron Reef - Coral Cascade",2016-09-19
"365",56.88,1.25,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,1,0,0,0,1,0,0,2,2,5,0,0,0,56.875,1.25,0,2.5,33.75,0,0,1.25,0,4.375,0,"Heron Reef - Coral Cascade",2015-11-25
"366",45,5,10,3.5,0,10,1,0,4,0,0,1,6,5,0,3,4,0,0,0,0,0,1,1,0,2,11,2,1,0,2,45,5,10,0.625,37.5,0,0,1.25,0,0,0.625,"Heron Reef - Coral Cascade",2017-10-30
"367",53.13,3.75,1.25,1.5,0,9,4,0,2,0,0,2,24,2,0,2,2,0,3,0,0,0,0,1,0,9,3,2,1,0,6,53.125,3.75,1.25,0.625,30.625,1.875,0,2.5,0.625,4.375,1.25,"Heron Reef - Coral Cascade",2019-10-31
"368",65,1.25,1.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,8,2,17,1,0,0,65,1.25,1.25,0,31.875,0,0,0.625,0,0,0,"Heron Reef - Coral Gardens",2011-11-02
"369",68.13,4.38,1.25,0.75,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,22,23,0,0,2,68.125,4.375,1.25,3.125,21.875,0,0,1.25,0,0,0,"Heron Reef - Coral Gardens",2013-11-02
"370",50,1.88,4.38,1.25,0,6,2,0,0,0,0,0,7,3,2,0,0,0,0,0,0,0,0,0,0,0,19,9,0,0,0,50,1.875,4.375,0.625,43.125,0,0,0,0,0,0,"Heron Reef - Coral Gardens",2017-11-02
"371",70,1.25,0,0.75,0,17,3,0,3,0,0,0,4,6,1,2,0,0,0,0,0,0,0,0,0,10,75,1,0,0,1,70,1.25,0,0,22.5,0,0,0,0,6.25,0,"Heron Reef - Coral Gardens",2020-11-05
"372",48.75,6.25,0,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,19,106,38,0,0,0,48.75,6.25,0,1.875,39.375,0.625,0,0,0,0.625,2.5,"Heron Reef - Coral Gardens",2014-11-10
"373",72.5,0.63,0,1,0,5,0,0,0,0,0,0,4,8,0,0,0,0,0,0,1,0,0,0,0,1,24,14,0,0,0,72.5,0.625,0,0,26.875,0,0,0,0,0,0,"Heron Reef - Coral Gardens",2018-11-13
"374",71.25,2.5,0.63,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,7,50,3,0,0,0,71.25,2.5,0.625,0,23.125,0,0,0,0,2.5,0,"Heron Reef - Coral Gardens",2016-09-22
"375",66.25,1.25,0,0.75,0,6,0,0,3,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,3,8,11,0,0,0,66.25,1.25,0,0,29.375,0,0,0,0,3.125,0,"Heron Reef - Coral Gardens",2015-11-27
"376",70,1.25,0,1,0,12,6,0,1,0,1,1,12,4,0,0,0,0,1,0,1,0,0,4,0,7,57,13,1,0,0,70,1.25,0,1.25,25.625,0,0,0,0,1.875,0,"Heron Reef - Coral Gardens",2019-10-30
"377",29.38,2.5,0.63,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,29.375,2.5,0.625,0,34.375,1.25,1.25,1.25,3.75,24.375,1.25,"Heron Reef - Coral Grotto",2011-11-01
"378",60.62,5.63,0,0,0,27,1,0,0,0,0,0,0,34,0,0,3,0,1,0,1,0,1,0,0,10,8,3,2,0,0,60.625,5.625,0,0,23.75,0,0,1.25,0,6.25,2.5,"Heron Reef - Coral Grotto",2020-11-02
"379",28.75,2.5,0,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,1,0,0,0,0,4,2,4,0,0,0,28.75,2.5,0,0,55,0.625,1.25,1.25,0,10.625,0,"Heron Reef - Coral Grotto",2013-11-04
"380",33.75,2.5,0,4.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,0,0,0,0,0,0,0,0,7,1,4,0,0,0,33.75,2.5,0,0,53.125,0.625,0.625,0,0,9.375,0,"Heron Reef - Coral Grotto",2014-11-10
"381",59.38,2.5,0,1,0,9,0,0,3,0,0,0,3,6,0,5,2,0,2,0,0,0,0,4,0,7,6,5,0,0,0,59.375,2.5,0,0,31.25,0,0,1.25,0,5.625,0,"Heron Reef - Coral Grotto",2018-11-12
"382",60,2.5,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,60,2.5,0,0,31.875,5,0,0,0,0.625,0,"Heron Reef - Coral Grotto",2016-09-20
"383",43.13,1.88,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,0,1,0,0,0,0,0,0,1,1,4,0,0,0,43.125,1.875,0,0,47.5,0,0,0,0,7.5,0,"Heron Reef - Coral Grotto",2015-11-28
"384",46.88,8.13,0,1,0,3,2,0,3,0,0,0,3,5,1,5,1,0,0,0,0,0,0,1,0,7,7,5,0,0,0,46.875,8.125,0,0,36.25,0,0.625,0,0,6.25,1.875,"Heron Reef - Coral Grotto",2017-10-31
"385",71.25,5,0,1,0,22,0,0,2,0,0,1,0,21,0,0,2,0,3,0,0,0,0,4,0,2,10,3,3,0,0,71.25,5,0,0,22.5,0,0,0.625,0,0,0.625,"Heron Reef - Gorgonian Hole",2018-11-12
"386",69.38,0.63,0,1,0,17,2,0,3,0,0,0,33,10,0,1,7,0,3,0,0,0,0,12,0,5,7,4,4,0,0,69.375,0.625,0,0,27.5,0,0,0.625,0,1.25,0.625,"Heron Reef - Gorgonian Hole",2020-11-20
"387",60.62,5.63,1.25,1.5,0,12,5,0,2,0,0,1,7,6,0,1,2,0,1,0,0,0,0,0,0,17,7,5,0,0,0,60.625,5.625,1.25,0,25,2.5,0.625,2.5,0,1.875,0,"Heron Reef - Gorgonian Hole",2019-10-27
"388",63.13,1.25,0.63,1,0,14,2,0,4,0,1,0,8,41,0,2,1,0,0,0,0,0,0,1,0,1,14,9,1,0,0,63.125,1.25,0.625,0,30,0,1.875,0.625,0,1.25,1.25,"Heron Reef - Gorgonian Hole",2017-10-31
"389",18.13,5.63,1.88,10,0,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,10,1,1,0,0,18.125,5.625,1.875,0.625,73.125,0,0.625,0,0,0,0,"Heron Reef - Half Way (Doug's Place)",2017-11-02
"390",31.25,5,1.25,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0,0,0,0,0,4,12,4,0,0,0,31.25,5,1.25,0.625,60,0.625,0,0,0,0.625,0.625,"Heron Reef - Half Way (Doug's Place)",2014-11-11
"391",26.25,7.5,0,3.75,0,15,0,1,0,0,0,11,8,2,0,3,0,0,0,0,2,0,0,2,0,0,16,4,0,0,0,26.25,7.5,0,0,61.875,0,1.25,0,0,1.875,1.25,"Heron Reef - Half Way (Doug's Place)",2020-11-21
"392",16.88,5,1.25,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,3,0,0,0,0,3,2,8,0,0,0,16.875,5,1.25,0,70.625,0.625,4.375,0,0,1.25,0,"Heron Reef - Half Way (Doug's Place)",2016-09-22
"393",30.63,3.13,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,2,0,0,0,0,0,18,6,1,0,0,30.625,3.125,0,0,63.75,0,1.25,0,0,1.25,0,"Heron Reef - Half Way (Doug's Place)",2015-11-28
"394",51.88,3.75,0.63,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1,0,1,18,6,0,0,0,51.875,3.75,0.625,0,25,1.25,1.875,0,0.625,8.125,6.875,"Heron Reef - Harry's Bommie",2011-11-02
"395",63.13,1.88,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,5,10,13,1,0,1,63.125,1.875,0,1.25,29.375,0,0.625,0,0,3.75,0,"Heron Reef - Harry's Bommie",2013-11-02
"396",73.13,1.88,0.63,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0,0,0,0,0,8,26,15,0,0,0,73.125,1.875,0.625,1.875,20,0.625,0,0,0,1.25,0.625,"Heron Reef - Harry's Bommie",2014-11-08
"397",73.13,0,1.88,1,0,22,1,0,2,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,2,2,37,15,0,0,1,73.125,0,1.875,0,23.125,0,0,0,0,0,1.875,"Heron Reef - Harry's Bommie",2018-11-14
"398",83.75,0.63,2.5,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,0,0,0,0,0,0,0,3,24,5,0,0,0,83.75,0.625,2.5,0,12.5,0,0,0,0,0.625,0,"Heron Reef - Harry's Bommie",2016-09-18
"399",61.25,0,1.25,1,0,10,0,0,0,0,0,0,5,1,1,3,0,0,0,0,0,0,0,0,0,2,21,14,0,0,0,61.25,0,1.25,0,35,0,0,0,0,1.25,1.25,"Heron Reef - Harry's Bommie",2015-11-24
"400",65.63,5,3.13,1,0,7,1,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,2,0,2,5,24,2,0,1,65.625,5,3.125,0.625,19.375,0,0,0,0,5,1.25,"Heron Reef - Harry's Bommie",2019-10-26
"401",52.5,3.13,1.88,1,1,8,3,0,1,0,0,0,2,4,0,3,2,0,0,0,0,0,0,0,1,0,16,5,0,1,1,52.5,3.125,1.875,4.375,35.625,0,1.25,0.625,0,0.625,0,"Heron Reef - Harry's Bommie",2017-10-29
"402",65,1.25,0.63,2.25,0,10,1,0,1,0,0,0,3,4,1,5,1,0,0,0,0,0,0,0,0,6,40,15,0,0,0,65,1.25,0.625,0,32.5,0,0,0,0,0,0.625,"Heron Reef - Harry's Bommie",2020-10-31
"403",53.13,0.63,0.63,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,11,12,7,0,0,0,53.125,0.625,0.625,1.25,31.25,0,0.625,8.125,0,3.125,1.25,"Heron Reef - Heron Bommie",2017-11-03
"404",63.13,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,0,0,0,2,0,0,0,0,6,4,18,0,0,0,63.125,5,0,0,11.875,0,0,6.875,0,11.875,1.25,"Heron Reef - Heron Bommie",2011-11-04
"405",60,2.5,6.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,6,56,21,0,0,0,60,2.5,6.25,3.125,18.75,0,0,0,0,8.125,1.25,"Heron Reef - Heron Bommie",2013-11-04
"406",60.62,3.75,0,1,0,16,8,1,4,0,0,1,16,3,0,13,0,0,0,0,0,0,0,0,0,13,67,0,0,0,2,60.625,3.75,0,0,28.75,0,0,0,0,4.375,2.5,"Heron Reef - Heron Bommie",2020-11-04
"407",71.25,2.5,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,0,0,1,0,7,90,8,0,0,0,71.25,2.5,5,1.875,13.75,3.75,0,0.625,0,0,1.25,"Heron Reef - Heron Bommie",2014-11-11
"408",66.25,5.63,0,1,0,26,7,0,0,0,0,0,9,15,0,12,1,0,0,0,0,0,0,1,0,0,27,4,1,0,0,66.25,5.625,0,0,23.75,0,0,1.25,0,1.25,1.875,"Heron Reef - Heron Bommie",2018-11-13
"409",46.25,5.63,0.63,5.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,6,23,8,0,0,0,46.25,5.625,0.625,0,23.125,0,0,4.375,0,20,0,"Heron Reef - Heron Bommie",2016-09-20
"410",64.38,5,9.38,NA,1,1,0,0,8,0,0,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.375,5,9.375,3.75,6.875,0,0,0,0,9.375,1.25,"Heron Reef - Heron Bommie",2015-11-27
"411",43.13,0,0,0.5,0,11,9,0,2,0,0,0,11,12,4,14,1,0,0,0,0,0,0,0,4,7,18,10,0,12,0,43.125,0,0,0.625,21.875,0.625,0,1.875,0,18.75,13.125,"Heron Reef - Heron Bommie",2019-10-30
"412",29.38,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,15,1,0,0,0,0,0,0,0,6,3,6,0,0,0,29.375,0,0,0,33.75,0,0,0.625,0.625,10.625,25,"Heron Reef - Jetty Flat",2011-11-04
"413",35,1.25,0,1,0,14,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3,6,12,0,0,0,35,1.25,0,0,58.125,2.5,0,0.625,0,0.625,1.875,"Heron Reef - Jetty Flat",2013-11-04
"414",33.75,0,3.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,0,0,0,0,0,0,0,0,5,12,2,0,0,0,33.75,0,3.75,30,22.5,0.625,0,0,0,5.625,3.75,"Heron Reef - Jetty Flat",2012-07-05
"415",31.25,1.25,1.25,3.75,0,22,0,0,0,0,0,0,0,0,0,4,20,0,0,0,0,0,0,0,0,19,7,2,0,0,0,31.25,1.25,1.25,0,60,3.75,0,0,0,0.625,1.875,"Heron Reef - Jetty Flat",2014-11-11
"416",29.38,0,1.25,1,0,6,0,0,0,0,0,0,3,1,0,0,4,0,0,0,0,0,0,0,0,13,0,8,0,0,0,29.375,0,1.25,0.625,65.625,0.625,0,0,0,0,2.5,"Heron Reef - Jetty Flat",2018-11-15
"417",30.63,0,0.63,4.25,0,9,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,15,4,12,0,0,0,30.625,0,0.625,9.375,59.375,0,0,0,0,0,0,"Heron Reef - Jetty Flat",2020-11-17
"418",43.75,0,3.13,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,0,0,0,0,0,0,0,0,29,4,19,0,0,1,43.75,0,3.125,1.875,44.375,1.25,0,1.875,0,3.75,0,"Heron Reef - Jetty Flat",2016-09-21
"419",23.75,0,0,1,0,13,1,0,0,0,0,2,10,2,0,4,2,0,4,0,0,0,0,0,0,0,0,3,0,0,0,23.75,0,0,0,68.75,0,0,0,0,5.625,1.875,"Heron Reef - Jetty Flat",2019-10-26
"420",35,1.25,0.63,4.25,0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,0,5,0,0,0,35,1.25,0.625,0,61.875,0.625,0,0,0,0.625,0,"Heron Reef - Jetty Flat",2015-11-27
"421",31.25,0,0,15,0,8,0,0,0,0,0,0,1,2,0,1,3,0,0,0,0,0,0,0,0,49,3,3,0,0,1,31.25,0,0,0,58.125,0,0,0,0,3.75,6.875,"Heron Reef - Jetty Flat",2017-10-30
"422",1.88,0,1.88,25,0,1,0,1,0,0,0,0,0,3,0,7,43,0,1,0,0,0,0,2,0,4,0,2,1,0,0,1.875,0,1.875,0,24.375,12.5,0,2.5,0,0.625,56.25,"Heron Reef - Last Resort",2017-11-01
"423",9.38,0,0,8.75,0,3,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,6,0,2,0,0,0,9.375,0,0,0,5,37.5,0,0,0,1.875,46.25,"Heron Reef - Last Resort",2013-11-07
"424",4.38,0,0,2.25,0,5,0,1,3,0,0,0,0,11,0,3,19,0,0,0,0,0,0,0,0,2,0,1,0,0,0,4.375,0,0,0,21.875,15,0,5,0,7.5,46.25,"Heron Reef - Last Resort",2014-11-10
"425",7.5,0,3.75,1,0,4,0,1,0,0,0,0,0,2,0,7,30,0,0,0,0,0,0,0,0,0,0,3,1,0,0,7.5,0,3.75,0,24.375,22.5,0,3.125,0,6.25,32.5,"Heron Reef - Last Resort",2018-11-14
"426",20.63,0,0.63,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,23,0,0,0,0,0,0,0,0,6,0,3,0,0,0,20.625,0,0.625,0,16.875,25.625,0,0,0,6.25,30,"Heron Reef - Last Resort",2016-09-21
"427",3.13,0,0,0.75,0,3,0,0,0,0,0,0,0,5,0,4,12,0,0,0,0,0,0,3,0,14,0,34,0,0,0,3.125,0,0,1.875,31.25,16.875,0,2.5,0,3.75,40.625,"Heron Reef - Last Resort",2020-11-22
"428",7.5,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,11,0,0,0,0,0,0,0,0,19,2,0,0,0,0,7.5,0,0,0,1.25,10,0,0,0,27.5,53.75,"Heron Reef - Last Resort",2015-11-29
"429",6.25,0,0.63,15,0,4,0,0,0,0,0,0,0,7,0,2,12,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6.25,0,0.625,0,11.25,17.5,0,4.375,0,11.25,48.75,"Heron Reef - Last Resort",2019-10-30
"430",71.88,3.75,0,0,0,34,1,0,0,0,0,0,0,7,0,1,2,0,0,0,0,0,0,0,0,8,7,2,0,0,0,71.875,3.75,0,0,17.5,0,0,0,0,3.125,3.75,"Heron Reef - Libby's Lair",2020-11-02
"431",31.87,1.88,0.63,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,0,0,0,1,1,0,0,0,0,3,2,0,0,0,31.875,1.875,0.625,0,41.25,0,0,3.75,11.875,3.75,5,"Heron Reef - Libby's Lair",2011-11-03
"432",47.5,9.38,1.25,2.25,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9,4,11,0,0,0,47.5,9.375,1.25,0,26.875,0,3.125,0.625,0,10,1.25,"Heron Reef - Libby's Lair",2013-11-03
"433",47.5,9.38,1.25,2.25,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,0,17,0,0,0,47.5,9.375,1.25,0,26.875,0,3.125,0.625,0,10,1.25,"Heron Reef - Libby's Lair",2013-11-03
"434",47.5,9.38,1.25,2.25,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9,4,11,0,0,0,47.5,9.375,1.25,0,26.875,0,3.125,0.625,0,10,1.25,"Heron Reef - Libby's Lair",2013-11-03
"435",47.5,9.38,1.25,2.25,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,0,17,0,0,0,47.5,9.375,1.25,0,26.875,0,3.125,0.625,0,10,1.25,"Heron Reef - Libby's Lair",2013-11-03
"436",47.5,9.38,1.25,2.25,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9,4,11,0,0,0,47.5,9.375,1.25,0,26.875,0,3.125,0.625,0,10,1.25,"Heron Reef - Libby's Lair",2013-11-03
"437",47.5,9.38,1.25,2.25,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,0,17,0,0,0,47.5,9.375,1.25,0,26.875,0,3.125,0.625,0,10,1.25,"Heron Reef - Libby's Lair",2013-11-03
"438",47.5,9.38,1.25,2.25,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9,4,11,0,0,0,47.5,9.375,1.25,0,26.875,0,3.125,0.625,0,10,1.25,"Heron Reef - Libby's Lair",2013-11-03
"439",47.5,9.38,1.25,2.25,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,0,17,0,0,0,47.5,9.375,1.25,0,26.875,0,3.125,0.625,0,10,1.25,"Heron Reef - Libby's Lair",2013-11-03
"440",48.13,8.13,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,1,0,0,0,0,10,2,2,0,0,0,48.125,8.125,0,0,29.375,0.625,2.5,0.625,0,8.125,2.5,"Heron Reef - Libby's Lair",2014-11-09
"441",62.5,8.13,0.63,1,0,20,5,0,0,0,0,0,5,4,0,0,2,0,1,0,0,0,0,1,0,7,4,11,1,0,0,62.5,8.125,0.625,0,25.625,0,0,0.625,0.625,0.625,1.25,"Heron Reef - Libby's Lair",2018-11-11
"442",53.75,0.63,2.5,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,0,0,0,0,0,0,0,0,7,0,3,0,0,0,53.75,0.625,2.5,0,39.375,0,2.5,0.625,0,0,0.625,"Heron Reef - Libby's Lair",2014-11-12
"443",60,3.75,1.25,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,15,0,3,0,0,0,60,3.75,1.25,0,20,0.625,0,5,0,3.125,6.25,"Heron Reef - Libby's Lair",2016-09-19
"444",51.88,4.38,0.63,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,0,0,1,0,0,0,0,0,4,6,0,0,0,51.875,4.375,0.625,1.25,35,0,0,0.625,0,5,1.25,"Heron Reef - Libby's Lair",2015-11-25
"445",73.75,3.75,3.75,0.5,0,9,4,0,0,0,1,0,4,0,0,2,1,0,0,0,0,0,0,0,0,15,4,2,0,0,0,73.75,3.75,3.75,0,14.375,0,0,0.625,0,1.25,2.5,"Heron Reef - Libby's Lair",2019-10-27
"446",55.63,3.13,8.75,4.25,0,25,0,0,6,0,0,0,7,11,0,3,4,0,0,0,0,0,0,0,0,2,3,2,0,0,0,55.625,3.125,8.75,1.875,25.625,0,0,0.625,0,0,4.375,"Heron Reef - Libby's Lair",2017-10-30
"447",5.63,0,0,0.75,0,2,0,0,0,0,0,0,5,4,0,3,4,0,0,0,0,0,0,0,0,8,0,1,0,0,2,5.625,0,0,0,10.625,5.625,0,0,0,5,73.125,"Heron Reef - Research Zone",2013-11-03
"448",15,0,0,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,14,0,0,0,0,0,0,0,0,8,1,0,0,0,0,15,0,0,0,15,0,0,3.125,0,9.375,57.5,"Heron Reef - Research Zone",2011-11-04
"449",8.75,0,0,18.5,0,2,0,0,0,0,0,0,1,0,0,4,6,0,0,0,0,0,0,0,0,1,0,5,0,0,0,8.75,0,0,0,5.625,11.875,0,0,0,8.125,65.625,"Heron Reef - Research Zone",2014-11-08
"450",6.88,0.63,0,11.25,0,15,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6.875,0.625,0,0,19.375,1.875,0,0,0,2.5,68.75,"Heron Reef - Research Zone",2018-11-11
"451",8.75,0,0,0.5,0,4,0,0,0,0,0,0,1,4,0,2,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8.75,0,0,0,31.25,1.25,0,0,0,35,23.75,"Heron Reef - Research Zone",2020-11-17
"452",6.88,0,0,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,0,0,0,0,0,0,0,0,9,0,2,0,0,0,6.875,0,0,0,14.375,3.75,0,0,0,5.625,69.375,"Heron Reef - Research Zone",2016-09-18
"453",9.38,0.63,0,0.25,0,2,0,0,0,0,0,0,2,0,0,6,3,0,0,0,0,0,0,0,0,8,0,0,0,0,1,9.375,0.625,0,0,11.875,0,0,0,0,8.125,70,"Heron Reef - Research Zone",2015-11-24
"454",19.38,0.63,0.63,2.25,0,2,0,1,0,0,0,0,2,3,0,5,9,0,1,0,0,0,0,0,0,1,0,7,0,0,1,19.375,0.625,0.625,0.625,16.25,6.875,0,1.25,0,8.75,45.625,"Heron Reef - Research Zone",2019-10-25
"455",8.75,0.63,0,6.5,0,3,0,0,0,0,0,0,2,0,3,6,7,0,0,0,1,0,0,0,0,2,0,2,0,0,0,8.75,0.625,0,0,15.625,0,0,0,0,1.25,73.75,"Heron Reef - Research Zone",2017-10-29
"456",13.75,0,4.38,2.5,2,10,0,0,0,0,0,0,1,22,0,6,20,0,0,0,0,0,0,0,0,3,2,6,0,0,0,13.75,0,4.375,20.625,0,10.625,0,0,0,3.125,47.5,"Heron Reef - Shark Bay",2013-11-02
"457",5.63,0,0.63,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,27,0,0,0,0,0,0,0,0,6,0,12,0,0,0,5.625,0,0.625,0,14.375,0,0,8.125,4.375,3.75,63.125,"Heron Reef - Shark Bay",2011-11-03
"458",2.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,13,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2.5,0,0,1.25,5,1.25,0,6.25,0,7.5,76.25,"Heron Reef - Shark Bay",2012-07-04
"459",6.25,0,0,4,0,9,0,0,1,0,0,0,0,11,0,1,34,0,0,0,0,0,0,0,0,1,0,3,0,0,0,6.25,0,0,0,14.375,13.75,0,2.5,0.625,4.375,58.125,"Heron Reef - Shark Bay",2014-11-09
"460",15.63,0,1.25,0.5,0,12,0,0,1,0,0,0,2,6,0,7,38,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15.625,0,1.25,0,13.125,16.875,0,1.875,0,0.625,50.625,"Heron Reef - Shark Bay",2018-11-14
